Year,Month,Date,Rank,Name_of_team,Members,Link
2023,january,2,#186,Frontier,"{'Name_player_1': ""Brandon 'shrine' Lockyer"", 'Link_player_1': 'https://www.hltv.org/player/20395/shrine', 'Name_player_2': ""Chad 'Sicarius' Jenkins"", 'Link_player_2': 'https://www.hltv.org/player/22014/sicarius', 'Name_player_3': ""Daniel 'risen' Korsman"", 'Link_player_3': 'https://www.hltv.org/player/22574/risen', 'Name_player_4': ""James 'svet' Gryska"", 'Link_player_4': 'https://www.hltv.org/player/22575/svet'}",https://www.hltv.org/team/11900/frontier
2023,january,2,#187,Meta,"{'Name_player_1': ""Michael 'dok' Marques"", 'Link_player_1': 'https://www.hltv.org/player/10828/dok', 'Name_player_2': ""Abraão 'abr' Campagnac"", 'Link_player_2': 'https://www.hltv.org/player/17028/abr', 'Name_player_3': ""Lucas 'CutzMeretz' Freitas "", 'Link_player_3': 'https://www.hltv.org/player/18891/cutzmeretz', 'Name_player_4': ""Mateus 'supLexN1' Miranda"", 'Link_player_4': 'https://www.hltv.org/player/18963/suplexn1', 'Name_player_5': ""Alisson 'Alisson' Farias"", 'Link_player_5': 'https://www.hltv.org/player/20521/alisson'}",https://www.hltv.org/team/11249/meta
2023,january,2,#188,NAVI Javelins,"{'Name_player_1': ""Karolina 'Liina' Kasprzyk"", 'Link_player_1': 'https://www.hltv.org/player/16760/liina', 'Name_player_2': ""Wiktoria 'vicu' Janicka"", 'Link_player_2': 'https://www.hltv.org/player/22062/vicu', 'Name_player_3': ""Hania 'Hanka' Pudlis"", 'Link_player_3': 'https://www.hltv.org/player/22063/hanka', 'Name_player_4': ""Danuta 'Danuu' Grajkowska"", 'Link_player_4': 'https://www.hltv.org/player/22064/danuu', 'Name_player_5': ""Angelika 'Angelka' Kozłowska"", 'Link_player_5': 'https://www.hltv.org/player/22065/angelka'}",https://www.hltv.org/team/11675/navi-javelins
2023,january,2,#189,FURIA fe,"{'Name_player_1': ""Olga 'Olga' Rodrigues"", 'Link_player_1': 'https://www.hltv.org/player/11215/olga', 'Name_player_2': ""Gabriela 'GaBi' Maldonado"", 'Link_player_2': 'https://www.hltv.org/player/16341/gabi', 'Name_player_3': ""Izabella 'izaa' Galle"", 'Link_player_3': 'https://www.hltv.org/player/17288/izaa', 'Name_player_4': ""Karina 'kaahSENSEI' Takahashi"", 'Link_player_4': 'https://www.hltv.org/player/21219/kaahsensei', 'Name_player_5': ""Mariana 'mari' Preste"", 'Link_player_5': 'https://www.hltv.org/player/21802/mari'}",https://www.hltv.org/team/10976/furia-fe
2023,january,2,#190,9 Pandas Fearless,"{'Name_player_1': ""Tanya 't4tty' Vorontsova"", 'Link_player_1': 'https://www.hltv.org/player/10285/t4tty', 'Name_player_2': ""Svetlana 'f6tal' Shidlovskaia"", 'Link_player_2': 'https://www.hltv.org/player/18773/f6tal', 'Name_player_3': ""Elizaveta 'Elizabeth' Ashina"", 'Link_player_3': 'https://www.hltv.org/player/18778/elizabeth', 'Name_player_4': ""Victoria 'Victoria' Ukasova"", 'Link_player_4': 'https://www.hltv.org/player/18780/victoria', 'Name_player_5': ""Ksenia 'Ksu' Volkova"", 'Link_player_5': 'https://www.hltv.org/player/18781/ksu'}",https://www.hltv.org/team/12031/9-pandas-fearless
2023,january,2,#191,ROYALS,"{'Name_player_1': ""Kyle 'swaggy' Wilson"", 'Link_player_1': 'https://www.hltv.org/player/16424/swaggy', 'Name_player_2': ""Edgaras 'entz' Luksas"", 'Link_player_2': 'https://www.hltv.org/player/18517/entz', 'Name_player_3': ""Timothy 'tvs' Sjöberg"", 'Link_player_3': 'https://www.hltv.org/player/20877/tvs', 'Name_player_4': ""John 'Dutchy' Holland"", 'Link_player_4': 'https://www.hltv.org/player/20899/dutchy', 'Name_player_5': ""Xavér 'xavi' Hebők"", 'Link_player_5': 'https://www.hltv.org/player/21786/xavi'}",https://www.hltv.org/team/7555/royals
2023,january,2,#192,Wolsung,"{'Name_player_1': ""Kristaps 'krii' Bricis"", 'Link_player_1': 'https://www.hltv.org/player/9291/krii', 'Name_player_2': ""Krists 'msn' Kalniņš"", 'Link_player_2': 'https://www.hltv.org/player/16619/msn', 'Name_player_3': ""Einārs 'EIZA' Zarāns"", 'Link_player_3': 'https://www.hltv.org/player/19207/eiza', 'Name_player_4': ""Rūdolfs 'rud' Osmanis"", 'Link_player_4': 'https://www.hltv.org/player/21512/rud'}",https://www.hltv.org/team/7340/wolsung
2023,january,2,#193,Enhanced,"{'Name_player_1': ""Aleksi 'millert' Lehtopuu"", 'Link_player_1': 'https://www.hltv.org/player/21930/millert', 'Name_player_2': ""Pekko 'p3kko' Korkalainen"", 'Link_player_2': 'https://www.hltv.org/player/22143/p3kko', 'Name_player_3': ""Luka 'puuha' Eklund"", 'Link_player_3': 'https://www.hltv.org/player/22144/puuha', 'Name_player_4': ""Ville 'Villeboe' Saarela"", 'Link_player_4': 'https://www.hltv.org/player/22145/villeboe', 'Name_player_5': ""Teemu 'teme' Korva"", 'Link_player_5': 'https://www.hltv.org/player/22733/teme'}",https://www.hltv.org/team/11596/enhanced
2023,january,2,#194,Antic,"{'Name_player_1': ""Jordan 'SkulL' Newland"", 'Link_player_1': 'https://www.hltv.org/player/14290/skull', 'Name_player_2': ""Daniel 'rekonz' Mort"", 'Link_player_2': 'https://www.hltv.org/player/17392/rekonz', 'Name_player_3': ""Damon 'damyo' Portelli"", 'Link_player_3': 'https://www.hltv.org/player/19906/damyo', 'Name_player_4': ""Aron 'N1ghtraid' Dang"", 'Link_player_4': 'https://www.hltv.org/player/20320/n1ghtraid'}",https://www.hltv.org/team/11624/antic
2023,january,2,#195,Atlantic,"{'Name_player_1': ""Emil 'kroK' Wiedemann"", 'Link_player_1': 'https://www.hltv.org/player/21036/krok', 'Name_player_2': ""Oliver 'oJay' Damm Jensen"", 'Link_player_2': 'https://www.hltv.org/player/21380/ojay', 'Name_player_3': ""André 'Zanto' Christiansen"", 'Link_player_3': 'https://www.hltv.org/player/21381/zanto', 'Name_player_4': ""Jason 'JBOEN' Boe Nielsen"", 'Link_player_4': 'https://www.hltv.org/player/22866/jboen'}",https://www.hltv.org/team/11664/atlantic
2023,january,2,#196,Nemiga,"{'Name_player_1': ""Bogdan 'xsepower' Chernikov"", 'Link_player_1': 'https://www.hltv.org/player/12733/xsepower', 'Name_player_2': ""Andrey 'BELCHONOKK' Yasinskiy"", 'Link_player_2': 'https://www.hltv.org/player/19235/belchonokk', 'Name_player_3': ""Aliaksandr '1eeR' Nahorny"", 'Link_player_3': 'https://www.hltv.org/player/21266/1eer'}",https://www.hltv.org/team/7969/nemiga
2023,january,2,#197,Liberty,"{'Name_player_1': ""Rafael 'brokeN' Lopes"", 'Link_player_1': 'https://www.hltv.org/player/19975/broken', 'Name_player_2': ""João\xa0Vitor 'pigo' Delfino"", 'Link_player_2': 'https://www.hltv.org/player/20759/pigo', 'Name_player_3': ""Mateus 'mtsGOD' Marchesotti"", 'Link_player_3': 'https://www.hltv.org/player/21285/mtsgod', 'Name_player_4': ""Daniel 'rdnzao' Monteiro"", 'Link_player_4': 'https://www.hltv.org/player/21921/rdnzao', 'Name_player_5': ""Marcelo 'nyezin' Ramos"", 'Link_player_5': 'https://www.hltv.org/player/22126/nyezin'}",https://www.hltv.org/team/10815/liberty
2023,january,2,#198,ex-TAG,"{'Name_player_1': ""Ivan 'SELLTER' Miroshnikov"", 'Link_player_1': 'https://www.hltv.org/player/18670/sellter', 'Name_player_2': ""Evgeniy 'Get_Jeka' Smakilo"", 'Link_player_2': 'https://www.hltv.org/player/18671/get-jeka', 'Name_player_3': ""Yuri 'faydett' Martirosov"", 'Link_player_3': 'https://www.hltv.org/player/20197/faydett', 'Name_player_4': ""Danyyl 'synyx' Mazur"", 'Link_player_4': 'https://www.hltv.org/player/20402/synyx'}",https://www.hltv.org/team/11996/ex-tag
2023,january,2,#199,Infinity,"{'Name_player_1': ""Francisco 'k1Nky' Alvarez"", 'Link_player_1': 'https://www.hltv.org/player/7862/k1nky', 'Name_player_2': ""Andres 'spamzzy' Correa"", 'Link_player_2': 'https://www.hltv.org/player/9214/spamzzy', 'Name_player_3': ""Joel 'TORITO' Rios Manrique"", 'Link_player_3': 'https://www.hltv.org/player/12339/torito', 'Name_player_4': ""Renato 'pacmanN' Morales"", 'Link_player_4': 'https://www.hltv.org/player/18584/pacmann', 'Name_player_5': ""Bryan 'Marro' Valles Valenzuela"", 'Link_player_5': 'https://www.hltv.org/player/21492/marro'}",https://www.hltv.org/team/9963/infinity
2023,january,2,#200,PGE Turow,"{'Name_player_1': ""Kacper 'darko' Ściera"", 'Link_player_1': 'https://www.hltv.org/player/11287/darko', 'Name_player_2': ""Bartosz 'baljs' Mikołajewicz"", 'Link_player_2': 'https://www.hltv.org/player/18069/baljs', 'Name_player_3': ""Kacper 'gRuChA' Gruszeczka"", 'Link_player_3': 'https://www.hltv.org/player/20246/grucha', 'Name_player_4': ""Filip 'noise' Sobierski"", 'Link_player_4': 'https://www.hltv.org/player/21632/noise', 'Name_player_5': ""Adrian 'kadziu' Lis"", 'Link_player_5': 'https://www.hltv.org/player/22011/kadziu'}",https://www.hltv.org/team/10905/pge-turow
2023,january,2,#201,B4 fe,"{'Name_player_1': ""Lara 'goddess' Baceiredo"", 'Link_player_1': 'https://www.hltv.org/player/17287/goddess', 'Name_player_2': ""Julia 'julih' Gomes"", 'Link_player_2': 'https://www.hltv.org/player/20502/julih', 'Name_player_3': ""Nataly 'nani' do Nascimento Cavalcante"", 'Link_player_3': 'https://www.hltv.org/player/21799/nani', 'Name_player_4': ""Nadjila 'poppins' Sanchez Rodrigues"", 'Link_player_4': 'https://www.hltv.org/player/21800/poppins', 'Name_player_5': ""Giovanna 'yungher' Yungh Mataveli"", 'Link_player_5': 'https://www.hltv.org/player/21801/yungher'}",https://www.hltv.org/team/11769/b4-fe
2023,january,2,#202,God's Work,"{'Name_player_1': ""Matthew 'SWANKY' McDonald"", 'Link_player_1': 'https://www.hltv.org/player/11774/swanky', 'Name_player_2': ""Hayden 'nibke' Cooper"", 'Link_player_2': 'https://www.hltv.org/player/14689/nibke', 'Name_player_3': ""Fabian 'Fabzy' Costanza "", 'Link_player_3': 'https://www.hltv.org/player/21675/fabzy', 'Name_player_4': ""Michael 'rzar' Kouvchinov"", 'Link_player_4': 'https://www.hltv.org/player/22462/rzar', 'Name_player_5': ""Hugo 'Oath' Correia"", 'Link_player_5': 'https://www.hltv.org/player/22572/oath'}",https://www.hltv.org/team/11899/gods-work
2023,january,2,#203,Renewal,"{'Name_player_1': ""Uuganbayar 'NEUZ' Nyam-Otgon"", 'Link_player_1': 'https://www.hltv.org/player/15060/neuz', 'Name_player_2': ""Enkhbat 'xerolte' Munkhtogtokh"", 'Link_player_2': 'https://www.hltv.org/player/20703/xerolte', 'Name_player_3': ""Ariunjargal 'ariucle' Yadam"", 'Link_player_3': 'https://www.hltv.org/player/21396/ariucle', 'Name_player_4': ""Tuguldur 'Tugu' Otgonbayar"", 'Link_player_4': 'https://www.hltv.org/player/21397/tugu'}",https://www.hltv.org/team/11059/renewal
2023,january,2,#204,ARAVT,"{'Name_player_1': ""Telmen 'shinobi' Batzorig"", 'Link_player_1': 'https://www.hltv.org/player/15062/shinobi', 'Name_player_2': ""Gereltod 'clouden' Jargal"", 'Link_player_2': 'https://www.hltv.org/player/18150/clouden', 'Name_player_3': ""Sodbileg 'cool4st' Batbaatar"", 'Link_player_3': 'https://www.hltv.org/player/19537/cool4st', 'Name_player_4': ""Unudelger 'controlez' Baasanjargal"", 'Link_player_4': 'https://www.hltv.org/player/21398/controlez', 'Name_player_5': ""Davaasuren 'fury5k' Ganbaatar"", 'Link_player_5': 'https://www.hltv.org/player/21428/fury5k'}",https://www.hltv.org/team/11328/aravt
2023,january,2,#205,Sissi State Punks,"{'Name_player_1': ""Georg 'farmaG' Bauer"", 'Link_player_1': 'https://www.hltv.org/player/19115/farmag', 'Name_player_2': ""Manuel 'Orbit' Sailer"", 'Link_player_2': 'https://www.hltv.org/player/19117/orbit', 'Name_player_3': ""Tom-Niklas 'Sw1ft' Ruhnke"", 'Link_player_3': 'https://www.hltv.org/player/20540/sw1ft', 'Name_player_4': ""Marcel 'Cl34v3rs' Klos"", 'Link_player_4': 'https://www.hltv.org/player/22484/cl34v3rs'}",https://www.hltv.org/team/10967/sissi-state-punks
2023,january,2,#206,Strive in chaos,"{'Name_player_1': ""Marko 'Maki' Mijatović"", 'Link_player_1': 'https://www.hltv.org/player/19674/maki', 'Name_player_2': ""Gabrijel 'Šego' Šego"", 'Link_player_2': 'https://www.hltv.org/player/19675/ego', 'Name_player_3': ""Valentin 'powerdy' Duracoski"", 'Link_player_3': 'https://www.hltv.org/player/20067/powerdy'}",https://www.hltv.org/team/11563/strive-in-chaos
2023,january,2,#207,FANTASY,"{'Name_player_1': ""Bastian 'ayken' Schendzielorz"", 'Link_player_1': 'https://www.hltv.org/player/8416/ayken', 'Name_player_2': ""Thijs 'rilax' Izaks"", 'Link_player_2': 'https://www.hltv.org/player/12705/rilax', 'Name_player_3': ""Filip 'tudsoN' Tudev"", 'Link_player_3': 'https://www.hltv.org/player/14007/tudson', 'Name_player_4': ""Oleksii 'Topa' Topchiienko"", 'Link_player_4': 'https://www.hltv.org/player/17008/topa'}",https://www.hltv.org/team/11885/fantasy
2023,january,2,#208,CLG Red,"{'Name_player_1': ""Mounira 'GooseBreeder' Dobie"", 'Link_player_1': 'https://www.hltv.org/player/8850/goosebreeder', 'Name_player_2': ""Vivienne 'BiBiAhn' Quach"", 'Link_player_2': 'https://www.hltv.org/player/18641/bibiahn', 'Name_player_3': ""Kelsie 'uhKelsie' Click"", 'Link_player_3': 'https://www.hltv.org/player/21732/uhkelsie', 'Name_player_4': ""Coline 'Kaoday' Le Floc'h"", 'Link_player_4': 'https://www.hltv.org/player/21793/kaoday', 'Name_player_5': ""Marissa 'madss' Dasta"", 'Link_player_5': 'https://www.hltv.org/player/22066/madss'}",https://www.hltv.org/team/6242/clg-red
2023,january,2,#209,CEPTER,"{'Name_player_1': ""Danni 'smF' Dyg"", 'Link_player_1': 'https://www.hltv.org/player/7414/smf', 'Name_player_2': ""Malthe 'Twinx' Jensen"", 'Link_player_2': 'https://www.hltv.org/player/11012/twinx', 'Name_player_3': ""Lucas 'Gnøffe' Brunsvig"", 'Link_player_3': 'https://www.hltv.org/player/20248/gnffe'}",https://www.hltv.org/team/11134/cepter
2023,january,2,#210,Corinthians Academy,"{'Name_player_1': ""Williams 'will1zera' Saboia"", 'Link_player_1': 'https://www.hltv.org/player/13285/will1zera', 'Name_player_2': ""Pedro 'bnc' Mendes"", 'Link_player_2': 'https://www.hltv.org/player/13287/bnc', 'Name_player_3': ""Marcello 'tkl' Fernandes"", 'Link_player_3': 'https://www.hltv.org/player/16679/tkl', 'Name_player_4': ""Lucas 'fetixe' Vinicius"", 'Link_player_4': 'https://www.hltv.org/player/17807/fetixe', 'Name_player_5': ""Diogo 'cerolzin' Terto"", 'Link_player_5': 'https://www.hltv.org/player/22404/cerolzin'}",https://www.hltv.org/team/11805/corinthians-academy
2023,january,2,#211,allStars,"{'Name_player_1': ""Mads 'hugilago' Hauge"", 'Link_player_1': 'https://www.hltv.org/player/12842/hugilago', 'Name_player_2': ""Roberto 'ADRON' Paun"", 'Link_player_2': 'https://www.hltv.org/player/18294/adron', 'Name_player_3': ""Rafael 'RENNE' Gligor"", 'Link_player_3': 'https://www.hltv.org/player/20168/renne', 'Name_player_4': ""Alexandru 'l0rd-dll' Băicianu"", 'Link_player_4': 'https://www.hltv.org/player/20826/l0rd-dll'}",https://www.hltv.org/team/11240/allstars
2023,january,2,#212,The Prodigies,"{'Name_player_1': ""Sébastien 'SBT' Sabbadin"", 'Link_player_1': 'https://www.hltv.org/player/15118/sbt', 'Name_player_2': ""Martin 'zur1s' Sláma"", 'Link_player_2': 'https://www.hltv.org/player/17641/zur1s', 'Name_player_3': ""Mihai 'fNk' Costache"", 'Link_player_3': 'https://www.hltv.org/player/19173/fnk', 'Name_player_4': ""Simon 'KWERTZZ' Horák"", 'Link_player_4': 'https://www.hltv.org/player/20345/kwertzz', 'Name_player_5': ""August 'Straxy' Canavan"", 'Link_player_5': 'https://www.hltv.org/player/21162/straxy'}",https://www.hltv.org/team/12028/the-prodigies
2023,january,2,#213,DNA,"{'Name_player_1': ""King-Lok 'k1' Tang"", 'Link_player_1': 'https://www.hltv.org/player/20631/k1', 'Name_player_2': ""Weijun 'KenZ' Zhu"", 'Link_player_2': 'https://www.hltv.org/player/20633/kenz', 'Name_player_3': ""Haoran 'ch1py' Wang"", 'Link_player_3': 'https://www.hltv.org/player/21144/ch1py', 'Name_player_4': ""Yangyi '0K1N' Li"", 'Link_player_4': 'https://www.hltv.org/player/21145/0k1n', 'Name_player_5': ""Dongfeng 'Project90' Liu"", 'Link_player_5': 'https://www.hltv.org/player/22152/project90'}",https://www.hltv.org/team/11943/dna
2023,january,2,#214,WLG,"{'Name_player_1': ""Thanasis 'BROKENNN' Moutsios"", 'Link_player_1': 'https://www.hltv.org/player/13500/brokennn', 'Name_player_2': ""Dimitris 'DESIRE' Gkazounis"", 'Link_player_2': 'https://www.hltv.org/player/16992/desire', 'Name_player_3': ""Panagiotis 'THE BAD GUY' Ntelezos"", 'Link_player_3': 'https://www.hltv.org/player/19665/the-bad-guy', 'Name_player_4': ""Panagiotis 'Panos_jks' Tzokas"", 'Link_player_4': 'https://www.hltv.org/player/22704/panos-jks', 'Name_player_5': ""Giorgos 'geo2k' Polimenakos"", 'Link_player_5': 'https://www.hltv.org/player/22705/geo2k'}",https://www.hltv.org/team/11983/wlg
2023,january,2,#215,Saints,"{'Name_player_1': ""Paula 'paula' Ramanauskas"", 'Link_player_1': 'https://www.hltv.org/player/21806/paula', 'Name_player_2': ""Jessica 'JKranny' Kranabetter"", 'Link_player_2': 'https://www.hltv.org/player/21807/jkranny', 'Name_player_3': ""Olga 'olya' Kryvulych"", 'Link_player_3': 'https://www.hltv.org/player/22889/olya', 'Name_player_4': ""Anna 'buhnny' Cheung"", 'Link_player_4': 'https://www.hltv.org/player/22890/buhnny', 'Name_player_5': ""Iuliia 'sckrafft' Gerasimova"", 'Link_player_5': 'https://www.hltv.org/player/22891/sckrafft'}",https://www.hltv.org/team/12073/saints
2023,january,2,#216,SNOGARD Dragons,"{'Name_player_1': ""Christian 'ND' Wolff"", 'Link_player_1': 'https://www.hltv.org/player/19118/nd', 'Name_player_2': ""Alexander 'glaVed' Pletz"", 'Link_player_2': 'https://www.hltv.org/player/20488/glaved', 'Name_player_3': ""Niklas 'NIKZEj' Burmeister"", 'Link_player_3': 'https://www.hltv.org/player/20536/nikzej', 'Name_player_4': ""Christian 'LapeX' Preuß"", 'Link_player_4': 'https://www.hltv.org/player/20814/lapex', 'Name_player_5': ""Luca 'pr1metapz' Voigt"", 'Link_player_5': 'https://www.hltv.org/player/21139/pr1metapz'}",https://www.hltv.org/team/4598/snogard-dragons
2023,january,2,#217,Leo,"{'Name_player_1': ""Adrian 'fenny' Korolev"", 'Link_player_1': 'https://www.hltv.org/player/18135/fenny', 'Name_player_2': ""Andrii 'sleiden' Kopanytsia"", 'Link_player_2': 'https://www.hltv.org/player/18242/sleiden', 'Name_player_3': ""Serhii 'muR' Hres"", 'Link_player_3': 'https://www.hltv.org/player/19615/mur', 'Name_player_4': ""Bohdan 'kr1vda' Kryvda"", 'Link_player_4': 'https://www.hltv.org/player/20421/kr1vda', 'Name_player_5': ""Mykhailo 'Malkiss' Shulha"", 'Link_player_5': 'https://www.hltv.org/player/21065/malkiss'}",https://www.hltv.org/team/11446/leo
2023,january,2,#218,VOID,"{'Name_player_1': ""Genesis 'envi' Crisostomo"", 'Link_player_1': 'https://www.hltv.org/player/14375/envi', 'Name_player_2': ""Jonatan 'ruyter' Ruyter"", 'Link_player_2': 'https://www.hltv.org/player/18685/ruyter', 'Name_player_3': ""Johann 'Saasinho' Saasen"", 'Link_player_3': 'https://www.hltv.org/player/18899/saasinho', 'Name_player_4': ""Michael 'miko' Akslen"", 'Link_player_4': 'https://www.hltv.org/player/20707/miko', 'Name_player_5': ""Sindre 'thomass1' Thomassen"", 'Link_player_5': 'https://www.hltv.org/player/21580/thomass1'}",https://www.hltv.org/team/11564/void
2023,january,2,#219,Sashi,"{'Name_player_1': ""Alexander 'alexsomfan' Nielsen"", 'Link_player_1': 'https://www.hltv.org/player/8265/alexsomfan', 'Name_player_2': ""Thomas 'Ryxxo' Nielsen"", 'Link_player_2': 'https://www.hltv.org/player/8848/ryxxo', 'Name_player_3': ""Oscar 'Ming0' From Høirup"", 'Link_player_3': 'https://www.hltv.org/player/21238/ming0'}",https://www.hltv.org/team/11712/sashi
2023,january,2,#220,Prosapia,"{'Name_player_1': ""Rasmus 'Equip' Munch Christensen"", 'Link_player_1': 'https://www.hltv.org/player/20302/equip', 'Name_player_2': ""Alexander 'tOPZ' Miklagard"", 'Link_player_2': 'https://www.hltv.org/player/21346/topz', 'Name_player_3': ""Jonas 'Boye' Boye Østergaard"", 'Link_player_3': 'https://www.hltv.org/player/21574/boye', 'Name_player_4': ""Rasmus 'Scr0b' Poulsen"", 'Link_player_4': 'https://www.hltv.org/player/21575/scr0b', 'Name_player_5': ""William 'sirah' Kjærsgaard "", 'Link_player_5': 'https://www.hltv.org/player/22695/sirah'}",https://www.hltv.org/team/11980/prosapia
2023,january,2,#221,Dynasty,"{'Name_player_1': ""Elijah 'Rhyu' Phair"", 'Link_player_1': 'https://www.hltv.org/player/22579/rhyu', 'Name_player_2': ""Ronan 'TRIPLUS' Storay"", 'Link_player_2': 'https://www.hltv.org/player/22580/triplus', 'Name_player_3': ""Alexander 'AWorks' Lees"", 'Link_player_3': 'https://www.hltv.org/player/22581/aworks', 'Name_player_4': ""Robbie 'Poccket' Storay"", 'Link_player_4': 'https://www.hltv.org/player/22582/poccket', 'Name_player_5': ""Thomas 'Coxy' Cox"", 'Link_player_5': 'https://www.hltv.org/player/22583/coxy'}",https://www.hltv.org/team/9272/dynasty
